,Archive=1,Contact Hospital=0,Contact Hospital=1,Create Questionnaire=1,Decide Claim=1,High Insurance Check=0,High Insurance Check=1,High Medical History=0,High Medical History=1,Low Insurance Check=0,Low Insurance Check=1,Low Medical History=0,Low Medical History=1,Notify by Phone=0,Notify by Phone=1,Notify by Post=0,Notify by Post=1,Notify by e-mail=0,Notify by e-mail=1,Prepare Notification Content=1,Receive Questionnaire Respons=0,Receive Questionnaire Response=0,Register=1,Send Notification by Phone=0,Send Notification by Phone=1,Send Notification by Post=0,Send Notification by Post=1,Send Notification by e-mail=0,Send Notification by e-mail=1,Send Questionnaire=1,Skip Questionnaire=1,pr=t
0,0.0,-0.05615864463467058,0.0,0.0,0.0,-0.06486579143830057,0.0,-0.056936479481420714,0.0,0.0,-0.06119270200339713,0.0,-0.067978809628752,0.0,-0.09148951513021089,-0.0690166727834082,0.0,0.0,0.004271047918025303,0.0,0.0,0.36380232432216186,0.0,0.0,-0.09376303754983645,-0.05656579654125104,0.0,0.0,0.0018498982725389539,0.0,0.0,0
1,0.0,0.0,0.05031468026925731,0.0,0.0,0.0,0.059065862743610066,0.0,0.051772862258858764,0.04980003898115453,0.0,0.06100259191821935,0.0,0.0,-0.10418997489813457,0.0,0.04898289853623048,0.0,0.005974155459027958,0.0,0.0,0.348568782506339,0.0,0.0,-0.10609910948694781,0.0,0.05106716516547031,0.0,0.001494845527110355,0.0,0.0,0
2,0.0,-0.05610749445016145,0.0,0.0,0.0,-0.060141084345295186,0.0,-0.04904982534971344,0.0,0.0,-0.06038708455694848,0.0,-0.06247548400771051,0.0,-0.10287458622380775,-0.04819552235083869,0.0,-0.007603082726033103,0.0,0.0,0.0,0.36505032440327667,0.0,0.0,-0.10341376807845666,-0.04820005864913858,0.0,-0.004115030939628981,0.0,0.0,0.0,0
3,0.0,-0.06134814370752392,0.0,0.0,0.0,-0.053042853107053325,0.0,-0.05465089351454939,0.0,0.0,-0.0563494024277292,0.0,-0.06089970034844874,0.08428750070460063,0.0,-0.05264486989151368,0.0,0.0,0.0005470254392335471,0.0,0.0,0.3570266068885145,0.0,0.08748124245530052,0.0,-0.05451893191904566,0.0,0.0,0.0019858312003945416,0.0,0.0,0
4,0.0,0.0,0.04450671727046353,0.0,0.0,0.0,0.05299827972590594,0.0,0.0579736726547535,0.05529007897779729,0.0,0.047977132315550015,0.0,0.1059052777458813,0.0,0.0,0.05310192656046834,0.0,0.005955486609178764,0.0,0.0,0.34013699015243415,0.0,0.08992576374211908,0.0,0.0,0.05532797831224885,0.0,-0.0024815252878486833,0.0,0.0,0
5,0.0,0.0,0.054850093367796594,0.0,0.0,0.0,0.05962138008064182,0.0,0.060285178703868784,0.05015029205045001,0.0,0.04621725271154751,0.0,0.0,-0.10475661934986953,0.0,0.0502730004600609,-0.0002967357870832294,0.0,0.0,0.0,0.35832064451722995,0.0,0.0,-0.10892032608999093,0.0,0.055717054090673616,-0.010153695594829319,0.0,0.0,0.0,0
6,0.0,0.0,0.04718833114088194,0.0,0.0,0.0,0.05636616361493186,0.0,0.057350338693648896,0.055084086650055764,0.0,0.0578293223225141,0.0,0.10300336638316142,0.0,0.0,0.05653656465227889,-0.005644706052053357,0.0,0.0,-0.3405473992574058,0.0,0.0,0.09666144358188594,0.0,0.0,0.0547021182263959,-0.007775622525711785,0.0,0.0,0.0,0
7,0.0,0.0,0.057111742806973106,0.0,0.0,0.0,0.05531576922853293,0.0,0.05901040447939392,0.05427933213472403,0.0,0.05046193188963293,0.0,0.0950575127489563,0.0,0.0,0.05403929086664132,-9.860927337548274e-05,0.0,0.0,0.0,0.33307832473872007,0.0,0.09334951175564962,0.0,0.0,0.04936783426373683,-0.008141721877140129,0.0,0.0,0.0,0
8,0.0,-0.050887382593907876,0.0,0.0,0.0,-0.05864169326469388,0.0,-0.05525408991313003,0.0,0.0,-0.05164872665120008,0.0,-0.05692012194021944,0.08900149994575067,0.0,-0.06115709593081724,0.0,-0.004189731133689806,0.0,0.0,0.0,0.35199553424690894,0.0,0.09323121510359748,0.0,-0.05448058577649606,0.0,-0.0013386302041190651,0.0,0.0,0.0,0
9,0.0,0.0,0.05309414007573083,0.0,0.0,0.0,0.05971714019434433,0.0,0.05066586013664393,0.04847401689941854,0.0,0.0535384167864279,0.0,0.10430880226784464,0.0,0.0,0.05846593263802414,0.0,0.0022794782733317628,0.0,-0.3391320983054584,0.0,0.0,0.09702910248712297,0.0,0.0,0.05506743883929059,0.0,0.002167604334449385,0.0,0.0,0
