,Archive=1,Contact Hospital=0,Contact Hospital=1,Create Questionnaire=1,Decide claim=1,High Insurance Check=0,High Insurance Check=1,High Medical History=0,High Medical History=1,Low Insurance Check=0,Low Insurance Check=1,Low Medical History=0,Low Medical History=1,Prepare Notification Content=1,Receive Questionnaire Response=0,Receive Questionnaire Response=1,Register=1,Send Notification by Phone=0,Send Notification by Phone=1,Send Notification by Post=0,Send Notification by Post=1,Send Notification by e-mail=0,Send Notification by e-mail=1,Send Questionnaire=1,Skip Questionnaire=0,Skip Questionnaire=1,_Prediction=-
0,0.0,0.0,0.03478067141929803,0.0,0.0,0.0,0.026408441488081354,0.0,0.034330259327373144,0.03102418568881674,0.0,0.05322178863306557,0.0,0.0,0.0,-0.03206029605663545,0.0,0.0,-0.14133477478456719,0.0,0.046363586678408016,0.0,0.004599864466011908,0.0,-0.0141942662884384,0.0,0
1,0.0,-0.033210703123330854,0.0,0.0,0.0,-0.04283863195146049,0.0,-0.035391523482009676,0.0,0.0,-0.030584957828869764,0.0,-0.05655039514301869,0.0,0.03127624904949018,0.0,0.0,0.15536794433984394,0.0,-0.050493678087095435,0.0,0.002454447415617945,0.0,0.0,0.0,0.00920477799024681,0
2,0.0,0.0,-0.03605268288640617,0.0,0.0,0.0,-0.03635370275719166,0.0,-0.0358101363655928,-0.030438159308670516,0.0,-0.05730567934090971,0.0,0.0,-0.03491528031604181,0.0,0.0,0.0,0.14363410083993616,0.0,-0.05035200163602638,0.0,-0.0032199628915338097,0.0,0.0,-0.013743903481241727,1
3,0.0,0.0,-0.03129424843973226,0.0,0.0,0.0,-0.03368833956222202,0.0,-0.03803282616006975,-0.034157818844106076,0.0,-0.0594391084105758,0.0,0.0,-0.03280978705576699,0.0,0.0,0.0,0.1531246161251142,0.0,-0.048791556372559435,0.01049558476935262,0.0,0.0,0.0,-0.011862987706919716,1
4,0.0,0.0,0.040469847760595146,0.0,0.0,0.0,0.03815978810732486,0.0,0.041182494022636525,0.032273365055913876,0.0,0.05892896353798456,0.0,0.0,0.0,-0.04110086101686149,0.0,0.13807909435718665,0.0,0.0,0.047932922598370994,0.0,-0.008554368138710296,0.0,-0.015163557672869633,0.0,0
5,0.0,-0.03483493914784363,0.0,0.0,0.0,-0.03299934826847011,0.0,-0.03745112518711086,0.0,0.0,-0.03680930418983599,0.0,-0.054474735078690634,0.0,0.034663517415570014,0.0,0.0,0.15595257642311153,0.0,-0.051281387632956546,0.0,0.001192184493196499,0.0,0.0,0.0,0.011965527464091264,0
6,0.0,0.0,0.031227778916876867,0.0,0.0,0.0,0.03420312597022118,0.0,0.03642437449492735,0.028752473257530657,0.0,0.06168517895408128,0.0,0.0,0.0,-0.03056699598218928,0.0,0.0,-0.14927546309260134,0.0,0.050934123287801246,-0.004287059540143792,0.0,0.0,-0.017443914355076008,0.0,0
7,0.0,0.0,0.034370276435410865,0.0,0.0,0.0,0.03445890401990486,0.0,0.036491704314363806,0.032202955825552396,0.0,0.056354586434138834,0.0,0.0,0.0,-0.033475843805510073,0.0,0.14789833034213767,0.0,0.0,0.04473807789290431,5.056487754492357e-05,0.0,0.0,-0.015657546767601057,0.0,0
8,0.0,0.03902713499393783,0.0,0.0,0.0,0.044691728968382596,0.0,0.03949135121442791,0.0,0.0,0.030668767571836068,0.0,0.055297813245834423,0.0,-0.027899949293740504,0.0,0.0,0.0,0.1412988801471538,0.04778872272394186,0.0,0.0,-0.009420649338548996,0.0,0.0,-0.010504165029353092,1
9,0.0,0.03114376904567513,0.0,0.0,0.0,0.04062496575645453,0.0,0.039785640469728926,0.0,0.0,0.03230879340987425,0.0,0.057656784552375315,0.0,0.0,0.03501987369221144,0.0,0.0,0.14144126980419044,0.048966513649367695,0.0,0.009404026652013679,0.0,0.0,0.010464294039307005,0.0,1
10,0.0,0.033727262872482885,0.0,0.0,0.0,0.03565087774645587,0.0,0.038303057584550444,0.0,0.0,0.03363485322130287,0.0,0.054420944679494494,0.0,-0.028830567713175607,0.0,0.0,0.0,0.15341328039762497,0.04794333913618443,0.0,0.0059154897101735895,0.0,0.0,0.0,-0.016288576196602563,1
11,0.0,0.0,-0.0317716590810365,0.0,0.0,0.0,-0.03745374711696249,0.0,-0.04178587320321906,-0.03182601010371061,0.0,-0.059499084029735305,0.0,0.0,-0.03546440197003736,0.0,0.0,0.0,0.1449110989602343,0.0,-0.04833262668724881,0.0,-0.004966398665848349,0.0,0.0,-0.015445545536037764,1
